message,emosi
"Lu tuh ada masalah apa sih, @Telkomsel? Gak ada satupun yang lancar, bikin pelanggan makin emosi aja.",3
"Telkomsel hari ini bener-bener kacau. Jaringannya jelek banget, gak bisa diandalkan!",3
"Gimana ini? Udah dua jam sinyal buruk terus. @Telkomsel, serius gak sih kasih layanan yang layak?",3
"RT @slaysin_: Wifi kacau, Telkomsel juga sama aja. Layanan kayak gini cuma bikin tambah emosi!",3
"Operator kayak gini cuma bikin pelanggan marah aja. Gak ada yang bener, semua cuma bikin frustrasi!",3
"Sinyal Telkomsel makin hari makin parah. Bayar mahal, tapi gak ada hasilnya!",3
@nasrulhidaa Wooo jebulnya merata ki telkomsel ngajak gelut wong sak indonesia ðŸ˜«ðŸ˜«,3
"@TelkomselHalo @Telkomsel ini maksudnya gimana min? Saya mau ganti paket dari yang 170rb ke halo yang termurah tapi gabisa. Padahal sudah lunas.
Ganti yg murah karena gak bisa balik ke prabayar.
Sudah muak sama jaringannya tapi terpaksa harus pakai nomor ini https://t.co/TRmJ0Cgr8P",3
Wahai @telkomsel kenapa dengan signal mu dari kemarin kok jelek terus sampai sekarang????,3
@parklit27_ M3 ku juga begitu kalo sering beli jadi mahal. Kemarin pake Telkomsel terus soalnya kalo hujan M3 sinyal susah ðŸ¤£ dah lama gak beli ini jadi murah ðŸ¤­,3
"jaringan telkomsel kayak taik lah
pendo lea",3
marah bgt ini kenapa telkomsel sinyalnya jelek bgttttðŸ¥² @Telkomsel,3
"@tanyarlfes Sama aja skrg sma telkomsel suka nyedot padahal pakek wifi pas mau  paketin tiba tiba pulsa 0, coba beli 100gb pas 30 hari nyisa 30gb giliran beli 50gb seminggu abis kek kesel bgt ðŸ˜…",3
"@Heraloebss Gw jg pernah mau semena mena dipindahin ke halo, gw marahin aja itu marketer nya, anjrit",3
@Telkomsel tolong pls kenapa ini jaringan aku tidak tersedia data seluler nya oiii aku lagi ulanganðŸ˜žðŸ˜žðŸ˜žðŸ˜žðŸ˜žðŸ˜ž,3
@Telkomsel jaringan lo kyk kontttol anjing,3
@Moonddablue Tsel flop bgtttt najis ðŸ‘ŽðŸ» lari-lari udah kek mau mati nyariin lu kak ðŸ˜­,3
sumpah Telkomsel jelek banget jaringan!!,3
susah bgt sih dpt otp amazon buat activate prime vid @Telkomsel bikin ksel aja anjir,3
"@squidwardhumble @gerifreki_ @chris_akew @txtdarionlshop @Telkomsel Parah banget, pelanggan yg keluarin banyak duit malah dikasi harga mahal ðŸ˜”",3
Ga ada sinyal dari tadi pagi astaga gimana si Telkomsel iniiðŸ˜­,3
"@rissech1 @Heraloebss Sama bgt, mana mahal poll hallo itu. Taik emang hallo",3
asuuuu Telkomsel kontol,3
@Telkomsel Min kenapa akhir* ini jaringannya susah banget ya? emosi nih lama2,3
Bajingan telkomsel gua doain lu kalau tidur bantalnya gak dingin,3
"@Telkomsel Aplikasi tidak bisa dibuka. Sudah restart hp, bahkan di-uninstall, tapi sekarang gagal login terus pakai nomor hp maupun email. Jaringan ini benar-benar bikin emosi!",3
Wifi kenapa sih? Telkomsel ini ada masalah apa? Masa bayar mahal tapi kualitas layanan terus menurun!,3
"Byu sinyalnya jelek banget akhir-akhir ini, kenapa sih? Bikin emosi aja!",3
"Telkomsel, udah mahal, jelek pula. Kapan layanan kalian bisa bener?",3
"@Telkomsel Jaringan di sini buruk banget. Bukan cuma saya, semua warga juga ngeluh soal ini. Lokasi: Kelurahan Pangkalan Bunut, Kecamatan Bunut, Kabupaten Pelalawan, Provinsi Riau. Tolong segera diperbaiki!",3
"Halo, min @Telkomsel. Mau transfer pulsa gagal terus. Apa-apaan sih ini?",3
"@Telkomsel Sudah isi pulsa dua kali, saldo m-banking sudah kepotong, tapi pulsa belum masuk. Apa tidak ada sistem yang bener di Telkomsel?",3
"@loveapo15 Susah banget dapat kode OTP, padahal pakai Telkomsel. Ini gimana sih?",3
@byu_id Jelaskan dong apa masalahnya! Error terus! Anjing banget layanan kalian ini!,3
Telkomsel benar-benar brengsek. Tiap jam 12 malam tiba-tiba sinyal jadi EDGE. Mau ngapain sih?,3
"RT @touchyoou: Telkomsel jaringan burik banget. Dari kemarin parah! Woi @Telkomsel, jangan mahalin harga kuota kalau jaringan aja gak bener!",3
@urlilbitches @pasc0LLL @cinnamongirlc Udah dicoba semua solusi dan tetap gak ngebantu. Alasan mereka nomor sudah didaur ulang. Padahal Telkomsel itu mahal doang tapi kualitas sinyalnya jelek. Kesal banget!,3
"@WagimanDeep212_ @Telkomsel @CCICPolri Sinyal jelek, kuota telepon-SMS gak pernah kepake tapi tiap bulan bayar tetap mahal. Minta balik ke paket regular malah gak bisa. Mau nomor hangus ya? Telkomsel makin gak masuk akal.",3
@Telkomsel Jaringan di Tanah Kusir parah banget. Lemot sampai bikin emosi!,3
Telkomsel buruk banget. Layanan makin gak jelas. Kesal banget sama kalian!,3
"Tiba-tiba harus bayar utang ke Telkomsel tanpa alasan yang jelas. Saya gak pernah beli paket darurat sebelumnya, tapi kenapa selalu ada SMS minta lunasi utang. Udah miskin banget ya Telkomsel?",3
"ni jaringan napa pada jelek ya, ga telkomsel, ga biznet.",3
@blublumz Telkomsel yo mahal anying,3
kok kau @Telkomsel internetnya jelek anjing,3
RT @chr_is_na: @Telkomsel ZIDANE KONTOL BABI ANJING ASU BAJINGAN,3
ya Allah ini telkomsel knp sih babi,3
"Aku punya pengalaman yang bikin emosi banget, min. Lagi asik main game, tiba-tiba jaringan jelek, terus nge-lag, akhirnya kalah. Gimana gak marah coba?",3
@byu_id Sekarang buat paket internet aja susah banget! Aplikasinya gak bisa dibuka sama sekali. Ini bener-bener bikin emosi!,3
@byu_id Nindy kenapa sih makin nyebelin sekarang? Nanya serius malah disuruh isi ulang. Ini layanan apa coba? Kesel banget! https://t.co/xLnzxs1yOn,3
"@Telkomsel Halo, min. Selamat sore. Mau tanya, kenapa tagihan E-Bill Telkomsel Halo gak masuk ke email? Padahal udah didaftarin ke Grapari dan dapat email konfirmasi. Tolong jelasin dong, ini bener-bener ngeselin!",3
"@Mamayukeiromama Telkomsel sekarang jaringannya kayak tai, suka hilang-hilang tiba-tiba jadi 2G. Kesel banget!",3
"@Telkomsel Kenapa fitur daily check-in malah dihilangin? Udah bayar mahal, terus kayak gini. Kesel banget!",3
@Telkomsel Sinyal jelek parah dari kemarin sampai sekarang gak ada perbaikan sama sekali. Bikin emosi aja!,3
"@Telkomsel Min, ini nomor apa ya? 0831-9786-123. Barusan telpon bilang layanan nomor Telkomsel saya akan dihentikan. Tolong dong diblokir aja nomor kayak gini. Kasian kalau yang nerima orang tua, malah bisa ketipu!",3
"@byu_id Tolong dong perbaiki koneksinya. Hape udah buruk, ISP lain juga mati. Ini layanan apa sih? Bikin marah banget!",3
"@Telkomsel Internetnya goblok banget. Lemot parah! Kualitas kayak gini masih aja mahal. Bangsat lah, Telkomsel!",3
"Udah capek banget pake Indosat yang lemot, sekarang balik lagi ke Telkomsel. Tapi tetep aja bikin emosi kalau kayak gini terus!",3
@Telkomsel Sinyalnya hilang total terus-terusan. Gimana mau dipakai kalau kayak gini terus? Kesel banget!,3
Sinyal Telkomsel jelek banget. Bener-bener bapuk kualitasnya!,3
@Telkomsel Udah tiga hari ini sinyal gak bener-bener diperbaiki. Telkomsel bangsat banget!,3
"@Telkomsel Kemarin complain soal jaringan lemah via DM, disuruh nunggu 60 jam buat solusi. Eh, tiba-tiba dikasih info kalau complain udah beres, padahal saya gak nerima solusi apa-apa. Ini bener-bener aneh dan bikin marah banget! https://t.co/i7tS654CaN",3
Ini gimana dah woii @Telkomsel tiap hari dijatah kuota YouTube harian tapi tiap dibuat nonton malah kuota utama yang kesedot. Goblok bgt sih lu @Telkomsel https://t.co/aVTa2QVn8n,3
Jaringan kek kntl,3
telkomsel kenapa kuota nya mahal bgt anjing mau pindah provider tapi cuma telkomsel doang yg jaringannya bagus mulu,3
@Telkomsel min kenapa kuota yg 42gb hilang di aplikasi ya,3
"@Telkomsel pagi min, tolong bantu dong jaringan internetnya udah hampir sebulan lemot banget di Tangerang Selatan. Saya bayar mahal buat apa kalau kayak gini terus?",3
@Telkomsel Gimana sih? Lagi kerja tiba-tiba sinyal 4G+ hilang jadi Edge. Internet mati total gak bisa akses apa-apa. Ini bener-bener ganggu kerjaan!,3
"Telkomsel sinyal lo tuh kaya asu, bikin orang kesel aja!",3
"@Telkomsel Dalam gedung sinyal auto hilang, padahal di HP tertulis 4G. Paketan mahal-mahal dipaksa beli, tapi gak bisa dipakai. Layanan apaan ini?",3
@Telkomsel Sinyalnya hilang lagi hilang lagi. Benerin dong! Udah ganggu banget!,3
"Monopoli bisnis kayak gini tuh rusak banget. Persaingan mati, kualitas sama pelayanan ampas. Telkomsel cuma ngasih bukti kalau mereka kayak preman aja. https://t.co/VhylOYVC1D",3
@Telkomsel Ini sinyal kok hilang-hilangan terus? Udah gitu tiba-tiba hilang. Gimana gak marah coba?,3
"Telkomsel sinyal jelek banget, bikin naik darah terus!",3
"@Telkomsel Parah banget sekarang, di gedung gak pernah ada sinyal. Paketan mahal-mahal tapi kualitasnya jasa doang!",3
"@Telkomsel Kalau abis hujan, sinyal langsung jelek. Telkomsel bikin kesel aja!",3
"Astaga, SIM card gue kenapa ya? Dari semalam jaringan ngadat terus. @Telkomsel tolong dong kasih solusi!",3
"@Telkomsel Jangan bilang kalian satu circle sama staff Xodiac deh. Kalau iya, ya udah gak kaget sih.",3
"@Telkomsel Jaringan lo tuh udah kaya babi. Mahal-mahal, jelek lagi!",3
"@Telkomsel Mana nih promo-promo murahnya? Sekarang semuanya dipaksa beli yang mahal. Kalau begini terus, mending gue ganti provider aja!",3
"@byu_id Halo kak, saya udah DM soal masalah saya. Tolong dicek dong, ini bikin kesel banget!",3
"Pake Telkomsel itu selalu bikin marah. Customer service gak pernah bantu, tapi gonta-ganti nomor capek juga. Kayaknya semua provider sama aja jelek!",3
"Tinggal di Papua Barat, harga paket mahal banget, tapi jaringan @Telkomsel kualitasnya parah. Yuk dong @myXL, @triindonesia, atau @IndosatCare bikin jaringan di Bintuni, biar Telkomsel tahu diri!",3
@Telkomsel Kemarin udah video call CS buat reaktivasi kartu yang hangus. Sampai sekarang kartunya belum aktif juga. Kerja kalian itu gimana sih?,3
@Telkomsel Tiba-tiba pulsa gue kepotong sendiri. Padahal gue gak ngapa-ngapain! Tolong jelasin ini!,3
@Telkomsel Jaringan kalian tuh ngajak ribut mulu. Gimana sih kerjaan kalian?,3
"Sinyal kalian tuh busuk banget, Telkomsel. Udah bayar mahal, kualitas nol besar!",3
@Telkomsel Saya udah dimigrasi paksa berkali-kali dari Halo Hybrid ke Halo Fit hingga Halo+. Bisakah saya balik lagi ke prabayar? Tolong banget!,3
"@Telkomsel Kalau masalah kayak gini aja kelarin lama banget, mending gue stop langganan aja. Billing mahal banget, tapi sinyal no service terus. Apa-apaan ini?",3
@Telkomsel Isi pulsa buat jaga kartu jangan keblokir malah abis sendiri. Kalian mau bikin pelanggan miskin apa? Gak habis pikir Telkomsel jadi kaya gara-gara begini.,3
"@byu_id Kalian bagian dari Telkomsel, tapi jaringannya kacau banget. Menyesal banget pakai provider ini. Udah ganti ke Tri sekarang, jauh lebih mending!",3
"@Telkomsel Sinyal jelek mulu, 1 bar terus. Bikin emosi aja, tolong dong benerin!",3
"@Telkomsel Masalahnya sama terus, tempatnya juga sama, kenapa harus DM lagi? Follow up yang kemarin aja belum beres!",3
"@Telkomsel Saya udah pakai dari 2006 sampai 2020, terus katanya harus migrasi ke Halo kalau telat isi pulsa. Customer service kalian tuh nyebelin, males banget urusan sama Telkomsel lagi.",3
"Astaghfirullah, Telkomsel. Saya capek banget bersabar sama jaringan kalian yang gak stabil. Sampai kapan ini?",3
"Sinyal di kereta Jatinegara - Manggarai pake Telkomsel susah banget. Telkomsel, ini gimana sih?",3
@Telkomsel Ini masalah sinyal kalian tuh harus diatasi. Udah bikin marah semua pelanggan. https://t.co/3HshGtg1Q8,3
"@Telkomsel Sekarang udah tanggal berapa? Lihat tuh, masalah masih sama aja! Sampai kapan sih kayak gini terus?",3
pppppp tolong nih y @Telkomsel sekarang dah tanggal brp liatttt!,3
@ayoonuts tsel emang bikin dompet meringis yakðŸ˜£ðŸ˜£ðŸ˜£,3
"@justkyy554 @IndosatCare @Telkomsel @AXISgsm sumpah emang bajingan indosat, barusan internet mati gk jlan sma skali, pdhal sinyal full, kontol emng, mesti pke wifi ttngga, bajingan indosat cacat",3
@Telkomsel dari awal udh YAKIN. ga mungkin bakal bisa ngebantu. aaah  sia-sia ngetweet  deh. nyesel d balesin,3
"@byu_id ada masalah apa sih sama gua, lagi competitive valorant bisa-bisanya ngelag sampe DC",3
Ganggu bgt ni penipu @Telkomsel https://t.co/kBTrRztcpz,3
@Telkomsel Sinyal benerin kontol,3
"@Telkomsel kenapa jaringannya pada susah semua sih ini, jaringan @indihome ngaco, jaringan data seluler @telkomsel amburadul.. mending kelarin satu2 deh, dari pada merger gak jelas",3
"Telkomsel please lah, jaringan lo jelek banget?! ðŸ˜­ðŸ˜­ mau bikin CV aja susah jadinya",3
"RT @La0707Ly: Tambah bikin emosi klw dpt SMS dr telkomsel paket internet berakhir 

Gk ada ya cita2 atw puny keingin nan dlm hati 
Isi pulsâ€¦",3
Kenapa sinyal Telkomsel HILANG @Telkomsel ??? Daritadi loh,3
Telkomsel jelek bgt bangkeeee,3
Plz masi pagi knp jaringat telkomsel ini sprti babik,3
Tukang tipu nih @Telkomsel sudah di report and block via WA ya https://t.co/7N3UMtojaP,3
"Gimana caranya nonton YouTube dengan sinyal lemot dan buruk taik. Liat pelanggan lama mu. Udah nunggu sinyal bagus, eh sinyal tambah buruk. Dan harga kuota yg murah, eh tambah mahal setara dengan dosa para karyawan dan bos Telkomsel",3
"@convomf Gas nder, tapi menurutku akhir"" ini sinyal Telkomsel agak jelek",3
"HARUSNYA W AMBIL AJA TADI TUH TIKET, HAAAARRRGHHHHHHHHH NYESEL NYESEL NYESEL NYESEL NYESEL NYESEL NYESEL 

TELKOMSEL, TAHUN DEPAN UNDANG XODIAC LAGI DONG",3
Telkomsel jelek amat ih emosi,3
Telkomsel kenapa lagi babi ðŸ˜‘,3
Tsel sinyal edge anjir wkwkwk ngakak abiez https://t.co/u8ucunoP0x,3
"Astaga @Telkomsel kenapasih, capek bgt daritadi jaringannya jelek mulu",3
"@Telkomsel Tolong dong sinyal daerah Sumbawa, dari kemarin lelet banget. Chat WA sampe gk bisa ke kirim, chat orang pun pada gak ada yg masuk. Sinyal nya juga kadang cm naik 2 bar coba",3
@Telkomsel UDAH 3 HARI DARI LAPORAN SINYAL MASIH PANTEK NJENGG,3
"Nyesel beli paketan telkomsel lagi. Saya kira udah ada perubahan, ternyata sama aja ðŸ‘Ž tetep ga jelas",3
Sinyalmu ampas su @Telkomsel,3
Taik Lo msak ad Kouta HEPI Kouta utama kepotong,3
"@byu_id gw liat liat ngeselin jg ya, gw isi paket dr kemaren, gopay udh kepotong kuota blm masuk, chat live robot nindy lo itu di suruh nunggu berjam jam ga ada solusi. tolong bales ini",3
Telkomsel ini emmang bangsat,3
@catchmeupid @Telkomsel tolong min jaringan disini lemot,3
"@Telkomsel Kok aneh ya kak, abis ngeluh sinyal nya bagus. Tapi nanti ga lama sinyalnya jelek lagi. Sinyalnya lagi badmood kah?",3
"Kuota beli mahal2. Sinyalnya bapuk banget. Tolong dibenerin jaringan telkomsel daerah bojong indah parung. Setiap gw main kerumah sodara, sinyal jelek banget.",3
Udah 2 minggu kurang sehari ini sinyalku jelek @Telkomsel mau sampe kapan?,3
"@Telkomsel minta bantu dong, aplikasi gak bisa dibuka sama sekali, udah coba restart HP dan reinstall, tapi tetap gagal login. Ini gimana, sih?",3
"Wifi dan Telkomsel lagi ada masalah apa sih, dua-duanya lemot banget dari tadi. Sinyal gak jelas!",3
Sinyal byu parah banget akhir-akhir ini. Kenapa ya? Tolong diperbaiki dong!,3
"Telkomsel, mahal banget paketnya, tapi kualitasnya jelek banget. Udah bayar mahal, malah bikin kesel!",3
@Telkomsel sinyal di daerah aku kok jelek banget ya? Baru telepon sebentar langsung putus. Gimana mau komunikasi kalo begini terus?,3
@Telkomsel masalah sinyal buruk di daerah ini gak ada solusinya ya? Complain lewat DM juga gak ada respon.,3
Telkomsel sinyalnya sering hilang-hilangan. Ini udah kayak main petak umpet aja. Tolong dong diperbaiki.,3
"@Telkomsel transaksi pembelian kuota berhasil, tapi kuotanya gak masuk sampai sekarang. Apa-apaan ini?!",3
"Telkomsel tau sinyalnya jelek, tapi malah sibuk bikin survei pelanggan. Bukannya benerin jaringan dulu? Kesel banget!",3
"@Telkomsel udah tiga kali DM, tapi gak ada hasil. Males banget sih pelayanan kayak gini.",3
"Kuota YouTube gak bisa dipakai, malah kuota reguler yang kepotong. Pas kuota reguler habis, YouTube gak jalan juga. Apa sih maunya Telkomsel?!",3
"@Telkomsel sinyal kalian itu emang ampas. Pelanggan udah bayar mahal, tapi kualitasnya gak ada!",3
@Telkomsel sinyal tiba-tiba hilang dari tadi. Tolong dong segera diperbaiki. Ganggu banget!,3
"@Telkomsel ini sinyal di tempatku makin parah aja. Jangankan internet, buat telepon aja susah!",3
"@Telkomsel giliran viral baru panik, ya? Makanya jangan bodoh-bodohin customer. Kalian itu hidup dari pelanggan, lho!",3
@Telkomsel udah bayar mahal tapi sinyal lemot banget. Tolong banget dong jangan bikin ribet pelanggan!,3
Telkomsel roaming di luar negeri lemot banget. Lagi di Slovenia buka Google Maps aja gak bisa. Pelanggan jadi susah banget begini.,3
"Kenapa Telkomsel sekarang malah sering nawarin migrasi ke kartu HALO? Udah mahal, sekarang pelanggan malah dirugikan!",3
"Telkomsel sinyalnya naik turun terus, gak pernah stabil. Padahal kuota masih banyak. Ini merugikan banget buat pelanggan.",3
"@Telkomsel jaringan Telkomsel lemot banget. Chat WA aja gak bisa masuk, ini gimana?!",3
"Telkomsel kalian itu kok gak pernah dengerin keluhan pelanggan? Sinyal buruk dibiarkan, kualitas makin parah aja!",3
"Tolong banget @Telkomsel, ini udah tanggal segini, tapi sinyal masih jelek banget. Jangan bikin pelanggan marah terus dong!",3
"Telkomsel emang ngeselin banget. Paket mahal, kualitas sinyal nol besar. Sampai kapan begini terus?!",3
Tolong Telkomsel lemot bgt beresin dong anjir,3
@Telkomsel tolong segera respon DM saya! Saya tidak bisa menerima kode verifikasi WhatsApp dan ini sangat mengganggu.,3
"Roaming Telkomsel di Slovenia benar-benar bikin frustrasi. Internet lemot, buka Google Maps gak bisa, kirim chat cuma centang satu. Apa-apaan ini?",3
Ini jelas-jelas merugikan konsumen. Saya sudah jadi korbannya. Pantesan Telkomsel terus promosi migrasi ke kartu HALO. Malah jadi bikin rugi pelanggan!,3
#ItalianGP Sprint Race terganggu karena sinyal Telkomsel naik turun terus. Lagi asik nonton malah bikin emosi.,3
@Telkomsel kenapa jaringan selalu hilang-timbul? Gak pernah stabil! Padahal kuota masih banyak. Ini pelayanan yang bikin marah pelanggan.,3
@nrll131 @fluffygloss @leemarkfr Telkomsel makin parah. Nomor saya malah gak bisa menerima kode OTP. Akhirnya harus ganti provider karena gak ada solusi.,3
"Ada apa sih dengan Telkomsel? Dari tadi siang sinyal hilang-timbul terus. Internet lemot banget, kerjaan jadi terganggu.",3
